id,label,subTypeOf,enumerationtype,equivalentClass,properties,subTypes,supersedes,supersededBy,isPartOf
https://schema.org/NoninvasiveProcedure,NoninvasiveProcedure,https://schema.org/MedicalProcedureType,https://schema.org/MedicalProcedureType,,,,,,
https://schema.org/Nonprofit501a,Nonprofit501a,https://schema.org/USNonprofitType,https://schema.org/USNonprofitType,,,,,,https://pending.schema.org
https://schema.org/Nonprofit501c1,Nonprofit501c1,https://schema.org/USNonprofitType,https://schema.org/USNonprofitType,,,,,,https://pending.schema.org
https://schema.org/Nonprofit501c10,Nonprofit501c10,https://schema.org/USNonprofitType,https://schema.org/USNonprofitType,,,,,,https://pending.schema.org
https://schema.org/Nonprofit501c11,Nonprofit501c11,https://schema.org/USNonprofitType,https://schema.org/USNonprofitType,,,,,,https://pending.schema.org
https://schema.org/Nonprofit501c12,Nonprofit501c12,https://schema.org/USNonprofitType,https://schema.org/USNonprofitType,,,,,,https://pending.schema.org
https://schema.org/Nonprofit501c13,Nonprofit501c13,https://schema.org/USNonprofitType,https://schema.org/USNonprofitType,,,,,,https://pending.schema.org
https://schema.org/Nonprofit501c14,Nonprofit501c14,https://schema.org/USNonprofitType,https://schema.org/USNonprofitType,,,,,,https://pending.schema.org
https://schema.org/Nonprofit501c15,Nonprofit501c15,https://schema.org/USNonprofitType,https://schema.org/USNonprofitType,,,,,,https://pending.schema.org
https://schema.org/Nonprofit501c16,Nonprofit501c16,https://schema.org/USNonprofitType,https://schema.org/USNonprofitType,,,,,,https://pending.schema.org
https://schema.org/Nonprofit501c17,Nonprofit501c17,https://schema.org/USNonprofitType,https://schema.org/USNonprofitType,,,,,,https://pending.schema.org
https://schema.org/Nonprofit501c18,Nonprofit501c18,https://schema.org/USNonprofitType,https://schema.org/USNonprofitType,,,,,,https://pending.schema.org
https://schema.org/Nonprofit501c19,Nonprofit501c19,https://schema.org/USNonprofitType,https://schema.org/USNonprofitType,,,,,,https://pending.schema.org
https://schema.org/Nonprofit501c2,Nonprofit501c2,https://schema.org/USNonprofitType,https://schema.org/USNonprofitType,,,,,,https://pending.schema.org
https://schema.org/Nonprofit501c20,Nonprofit501c20,https://schema.org/USNonprofitType,https://schema.org/USNonprofitType,,,,,,https://pending.schema.org
https://schema.org/Nonprofit501c21,Nonprofit501c21,https://schema.org/USNonprofitType,https://schema.org/USNonprofitType,,,,,,https://pending.schema.org
https://schema.org/Nonprofit501c22,Nonprofit501c22,https://schema.org/USNonprofitType,https://schema.org/USNonprofitType,,,,,,https://pending.schema.org
https://schema.org/Nonprofit501c23,Nonprofit501c23,https://schema.org/USNonprofitType,https://schema.org/USNonprofitType,,,,,,https://pending.schema.org
https://schema.org/Nonprofit501c24,Nonprofit501c24,https://schema.org/USNonprofitType,https://schema.org/USNonprofitType,,,,,,https://pending.schema.org
https://schema.org/Nonprofit501c25,Nonprofit501c25,https://schema.org/USNonprofitType,https://schema.org/USNonprofitType,,,,,,https://pending.schema.org
https://schema.org/Nonprofit501c26,Nonprofit501c26,https://schema.org/USNonprofitType,https://schema.org/USNonprofitType,,,,,,https://pending.schema.org
https://schema.org/Nonprofit501c27,Nonprofit501c27,https://schema.org/USNonprofitType,https://schema.org/USNonprofitType,,,,,,https://pending.schema.org
https://schema.org/Nonprofit501c28,Nonprofit501c28,https://schema.org/USNonprofitType,https://schema.org/USNonprofitType,,,,,,https://pending.schema.org
https://schema.org/Nonprofit501c3,Nonprofit501c3,https://schema.org/USNonprofitType,https://schema.org/USNonprofitType,,,,,,https://pending.schema.org
https://schema.org/Nonprofit501c4,Nonprofit501c4,https://schema.org/USNonprofitType,https://schema.org/USNonprofitType,,,,,,https://pending.schema.org
https://schema.org/Nonprofit501c5,Nonprofit501c5,https://schema.org/USNonprofitType,https://schema.org/USNonprofitType,,,,,,https://pending.schema.org
https://schema.org/Nonprofit501c6,Nonprofit501c6,https://schema.org/USNonprofitType,https://schema.org/USNonprofitType,,,,,,https://pending.schema.org
https://schema.org/Nonprofit501c7,Nonprofit501c7,https://schema.org/USNonprofitType,https://schema.org/USNonprofitType,,,,,,https://pending.schema.org
https://schema.org/Nonprofit501c8,Nonprofit501c8,https://schema.org/USNonprofitType,https://schema.org/USNonprofitType,,,,,,https://pending.schema.org
https://schema.org/Nonprofit501c9,Nonprofit501c9,https://schema.org/USNonprofitType,https://schema.org/USNonprofitType,,,,,,https://pending.schema.org
https://schema.org/Nonprofit501d,Nonprofit501d,https://schema.org/USNonprofitType,https://schema.org/USNonprofitType,,,,,,https://pending.schema.org
https://schema.org/Nonprofit501e,Nonprofit501e,https://schema.org/USNonprofitType,https://schema.org/USNonprofitType,,,,,,https://pending.schema.org
https://schema.org/Nonprofit501f,Nonprofit501f,https://schema.org/USNonprofitType,https://schema.org/USNonprofitType,,,,,,https://pending.schema.org
https://schema.org/Nonprofit501k,Nonprofit501k,https://schema.org/USNonprofitType,https://schema.org/USNonprofitType,,,,,,https://pending.schema.org
https://schema.org/Nonprofit501n,Nonprofit501n,https://schema.org/USNonprofitType,https://schema.org/USNonprofitType,,,,,,https://pending.schema.org
https://schema.org/Nonprofit501q,Nonprofit501q,https://schema.org/USNonprofitType,https://schema.org/USNonprofitType,,,,,,https://pending.schema.org
https://schema.org/Nonprofit527,Nonprofit527,https://schema.org/USNonprofitType,https://schema.org/USNonprofitType,,,,,,https://pending.schema.org
https://schema.org/NonprofitANBI,NonprofitANBI,https://schema.org/NLNonprofitType,https://schema.org/NLNonprofitType,,,,,,https://pending.schema.org
https://schema.org/NonprofitSBBI,NonprofitSBBI,https://schema.org/NLNonprofitType,https://schema.org/NLNonprofitType,,,,,,https://pending.schema.org
https://schema.org/NonprofitType,NonprofitType,https://schema.org/Enumeration,,,,"https://schema.org/NLNonprofitType, https://schema.org/UKNonprofitType, https://schema.org/USNonprofitType",,,https://pending.schema.org
https://schema.org/Nose,Nose,https://schema.org/PhysicalExam,https://schema.org/PhysicalExam,,,,,,
https://schema.org/NotInForce,NotInForce,https://schema.org/LegalForceStatus,https://schema.org/LegalForceStatus,,,,,,https://pending.schema.org
https://schema.org/NotYetRecruiting,NotYetRecruiting,https://schema.org/MedicalStudyStatus,https://schema.org/MedicalStudyStatus,,,,,,
https://schema.org/Notary,Notary,https://schema.org/LegalService,,,"https://schema.org/acceptedPaymentMethod, https://schema.org/actionableFeedbackPolicy, https://schema.org/additionalProperty, https://schema.org/additionalType, https://schema.org/address, https://schema.org/agentInteractionStatistic, https://schema.org/aggregateRating, https://schema.org/alternateName, https://schema.org/alumni, https://schema.org/amenityFeature, https://schema.org/areaServed, https://schema.org/award, https://schema.org/awards, https://schema.org/branchCode, https://schema.org/branchOf, https://schema.org/brand, https://schema.org/contactPoint, https://schema.org/contactPoints, https://schema.org/containedIn, https://schema.org/containedInPlace, https://schema.org/containsPlace, https://schema.org/correctionsPolicy, https://schema.org/currenciesAccepted, https://schema.org/department, https://schema.org/description, https://schema.org/disambiguatingDescription, https://schema.org/dissolutionDate, https://schema.org/diversityPolicy, https://schema.org/diversityStaffingReport, https://schema.org/duns, https://schema.org/email, https://schema.org/employee, https://schema.org/employees, https://schema.org/ethicsPolicy, https://schema.org/event, https://schema.org/events, https://schema.org/faxNumber, https://schema.org/founder, https://schema.org/founders, https://schema.org/foundingDate, https://schema.org/foundingLocation, https://schema.org/funder, https://schema.org/funding, https://schema.org/geo, https://schema.org/geoContains, https://schema.org/geoCoveredBy, https://schema.org/geoCovers, https://schema.org/geoCrosses, https://schema.org/geoDisjoint, https://schema.org/geoEquals, https://schema.org/geoIntersects, https://schema.org/geoOverlaps, https://schema.org/geoTouches, https://schema.org/geoWithin, https://schema.org/globalLocationNumber, https://schema.org/hasCertification, https://schema.org/hasCredential, https://schema.org/hasDriveThroughService, https://schema.org/hasGS1DigitalLink, https://schema.org/hasMap, https://schema.org/hasMerchantReturnPolicy, https://schema.org/hasOfferCatalog, https://schema.org/hasPOS, https://schema.org/hasProductReturnPolicy, https://schema.org/identifier, https://schema.org/image, https://schema.org/interactionStatistic, https://schema.org/isAccessibleForFree, https://schema.org/isicV4, https://schema.org/iso6523Code, https://schema.org/keywords, https://schema.org/knowsAbout, https://schema.org/knowsLanguage, https://schema.org/latitude, https://schema.org/legalName, https://schema.org/leiCode, https://schema.org/location, https://schema.org/logo, https://schema.org/longitude, https://schema.org/mainEntityOfPage, https://schema.org/makesOffer, https://schema.org/map, https://schema.org/maps, https://schema.org/maximumAttendeeCapacity, https://schema.org/member, https://schema.org/memberOf, https://schema.org/members, https://schema.org/naics, https://schema.org/name, https://schema.org/nonprofitStatus, https://schema.org/numberOfEmployees, https://schema.org/openingHours, https://schema.org/openingHoursSpecification, https://schema.org/ownershipFundingInfo, https://schema.org/owns, https://schema.org/parentOrganization, https://schema.org/paymentAccepted, https://schema.org/photo, https://schema.org/photos, https://schema.org/potentialAction, https://schema.org/priceRange, https://schema.org/publicAccess, https://schema.org/publishingPrinciples, https://schema.org/review, https://schema.org/reviews, https://schema.org/sameAs, https://schema.org/seeks, https://schema.org/serviceArea, https://schema.org/slogan, https://schema.org/smokingAllowed, https://schema.org/specialOpeningHoursSpecification, https://schema.org/sponsor, https://schema.org/subOrganization, https://schema.org/subjectOf, https://schema.org/taxID, https://schema.org/telephone, https://schema.org/tourBookingPage, https://schema.org/unnamedSourcesPolicy, https://schema.org/url, https://schema.org/vatID",,,,
https://schema.org/NoteDigitalDocument,NoteDigitalDocument,https://schema.org/DigitalDocument,,,"https://schema.org/about, https://schema.org/abstract, https://schema.org/accessMode, https://schema.org/accessModeSufficient, https://schema.org/accessibilityAPI, https://schema.org/accessibilityControl, https://schema.org/accessibilityFeature, https://schema.org/accessibilityHazard, https://schema.org/accessibilitySummary, https://schema.org/accountablePerson, https://schema.org/acquireLicensePage, https://schema.org/additionalType, https://schema.org/aggregateRating, https://schema.org/alternateName, https://schema.org/alternativeHeadline, https://schema.org/archivedAt, https://schema.org/assesses, https://schema.org/associatedMedia, https://schema.org/audience, https://schema.org/audio, https://schema.org/author, https://schema.org/award, https://schema.org/awards, https://schema.org/character, https://schema.org/citation, https://schema.org/comment, https://schema.org/commentCount, https://schema.org/conditionsOfAccess, https://schema.org/contentLocation, https://schema.org/contentRating, https://schema.org/contentReferenceTime, https://schema.org/contributor, https://schema.org/copyrightHolder, https://schema.org/copyrightNotice, https://schema.org/copyrightYear, https://schema.org/correction, https://schema.org/countryOfOrigin, https://schema.org/creativeWorkStatus, https://schema.org/creator, https://schema.org/creditText, https://schema.org/dateCreated, https://schema.org/dateModified, https://schema.org/datePublished, https://schema.org/description, https://schema.org/digitalSourceType, https://schema.org/disambiguatingDescription, https://schema.org/discussionUrl, https://schema.org/editEIDR, https://schema.org/editor, https://schema.org/educationalAlignment, https://schema.org/educationalLevel, https://schema.org/educationalUse, https://schema.org/encoding, https://schema.org/encodingFormat, https://schema.org/encodings, https://schema.org/exampleOfWork, https://schema.org/expires, https://schema.org/fileFormat, https://schema.org/funder, https://schema.org/funding, https://schema.org/genre, https://schema.org/hasDigitalDocumentPermission, https://schema.org/hasPart, https://schema.org/headline, https://schema.org/identifier, https://schema.org/image, https://schema.org/inLanguage, https://schema.org/interactionStatistic, https://schema.org/interactivityType, https://schema.org/interpretedAsClaim, https://schema.org/isAccessibleForFree, https://schema.org/isBasedOn, https://schema.org/isBasedOnUrl, https://schema.org/isFamilyFriendly, https://schema.org/isPartOf, https://schema.org/keywords, https://schema.org/learningResourceType, https://schema.org/license, https://schema.org/locationCreated, https://schema.org/mainEntity, https://schema.org/mainEntityOfPage, https://schema.org/maintainer, https://schema.org/material, https://schema.org/materialExtent, https://schema.org/mentions, https://schema.org/name, https://schema.org/offers, https://schema.org/pattern, https://schema.org/position, https://schema.org/potentialAction, https://schema.org/producer, https://schema.org/provider, https://schema.org/publication, https://schema.org/publisher, https://schema.org/publisherImprint, https://schema.org/publishingPrinciples, https://schema.org/recordedAt, https://schema.org/releasedEvent, https://schema.org/review, https://schema.org/reviews, https://schema.org/sameAs, https://schema.org/schemaVersion, https://schema.org/sdDatePublished, https://schema.org/sdLicense, https://schema.org/sdPublisher, https://schema.org/size, https://schema.org/sourceOrganization, https://schema.org/spatial, https://schema.org/spatialCoverage, https://schema.org/sponsor, https://schema.org/subjectOf, https://schema.org/teaches, https://schema.org/temporal, https://schema.org/temporalCoverage, https://schema.org/text, https://schema.org/thumbnail, https://schema.org/thumbnailUrl, https://schema.org/timeRequired, https://schema.org/translationOfWork, https://schema.org/translator, https://schema.org/typicalAgeRange, https://schema.org/url, https://schema.org/usageInfo, https://schema.org/version, https://schema.org/video, https://schema.org/workExample, https://schema.org/workTranslation",,,,
https://schema.org/Number,Number,,,,,"https://schema.org/Float, https://schema.org/Integer",,,
https://schema.org/Nursing,Nursing,"https://schema.org/MedicalBusiness, https://schema.org/MedicalSpecialty",https://schema.org/MedicalSpecialty,,,,,,
https://schema.org/NutritionInformation,NutritionInformation,https://schema.org/StructuredValue,,,"https://schema.org/additionalType, https://schema.org/alternateName, https://schema.org/calories, https://schema.org/carbohydrateContent, https://schema.org/cholesterolContent, https://schema.org/description, https://schema.org/disambiguatingDescription, https://schema.org/fatContent, https://schema.org/fiberContent, https://schema.org/identifier, https://schema.org/image, https://schema.org/mainEntityOfPage, https://schema.org/name, https://schema.org/potentialAction, https://schema.org/proteinContent, https://schema.org/sameAs, https://schema.org/saturatedFatContent, https://schema.org/servingSize, https://schema.org/sodiumContent, https://schema.org/subjectOf, https://schema.org/sugarContent, https://schema.org/transFatContent, https://schema.org/unsaturatedFatContent, https://schema.org/url",,,,
https://schema.org/OTC,OTC,https://schema.org/DrugPrescriptionStatus,https://schema.org/DrugPrescriptionStatus,,,,,,
https://schema.org/Observation,Observation,"https://schema.org/Intangible, https://schema.org/QuantitativeValue",,,"https://schema.org/additionalProperty, https://schema.org/additionalType, https://schema.org/alternateName, https://schema.org/description, https://schema.org/disambiguatingDescription, https://schema.org/identifier, https://schema.org/image, https://schema.org/mainEntityOfPage, https://schema.org/marginOfError, https://schema.org/maxValue, https://schema.org/measuredProperty, https://schema.org/measurementDenominator, https://schema.org/measurementMethod, https://schema.org/measurementQualifier, https://schema.org/measurementTechnique, https://schema.org/minValue, https://schema.org/name, https://schema.org/observationAbout, https://schema.org/observationDate, https://schema.org/observationPeriod, https://schema.org/potentialAction, https://schema.org/sameAs, https://schema.org/subjectOf, https://schema.org/unitCode, https://schema.org/unitText, https://schema.org/url, https://schema.org/value, https://schema.org/valueReference, https://schema.org/variableMeasured",,,,https://pending.schema.org
https://schema.org/Observational,Observational,https://schema.org/MedicalObservationalStudyDesign,https://schema.org/MedicalObservationalStudyDesign,,,,,,
https://schema.org/Obstetric,Obstetric,"https://schema.org/MedicalBusiness, https://schema.org/MedicalSpecialty",https://schema.org/MedicalSpecialty,,,,,,
https://schema.org/Occupation,Occupation,https://schema.org/Intangible,,,"https://schema.org/additionalType, https://schema.org/alternateName, https://schema.org/description, https://schema.org/disambiguatingDescription, https://schema.org/educationRequirements, https://schema.org/estimatedSalary, https://schema.org/experienceRequirements, https://schema.org/identifier, https://schema.org/image, https://schema.org/mainEntityOfPage, https://schema.org/name, https://schema.org/occupationLocation, https://schema.org/occupationalCategory, https://schema.org/potentialAction, https://schema.org/qualifications, https://schema.org/responsibilities, https://schema.org/sameAs, https://schema.org/skills, https://schema.org/subjectOf, https://schema.org/url",,,,
https://schema.org/OccupationalActivity,OccupationalActivity,https://schema.org/PhysicalActivityCategory,https://schema.org/PhysicalActivityCategory,,,,,,
https://schema.org/OccupationalExperienceRequirements,OccupationalExperienceRequirements,https://schema.org/Intangible,,,"https://schema.org/additionalType, https://schema.org/alternateName, https://schema.org/description, https://schema.org/disambiguatingDescription, https://schema.org/identifier, https://schema.org/image, https://schema.org/mainEntityOfPage, https://schema.org/monthsOfExperience, https://schema.org/name, https://schema.org/potentialAction, https://schema.org/sameAs, https://schema.org/subjectOf, https://schema.org/url",,,,https://pending.schema.org
https://schema.org/OccupationalTherapy,OccupationalTherapy,https://schema.org/MedicalTherapy,,,"https://schema.org/additionalType, https://schema.org/adverseOutcome, https://schema.org/alternateName, https://schema.org/bodyLocation, https://schema.org/code, https://schema.org/contraindication, https://schema.org/description, https://schema.org/disambiguatingDescription, https://schema.org/doseSchedule, https://schema.org/drug, https://schema.org/duplicateTherapy, https://schema.org/followup, https://schema.org/funding, https://schema.org/guideline, https://schema.org/howPerformed, https://schema.org/identifier, https://schema.org/image, https://schema.org/legalStatus, https://schema.org/mainEntityOfPage, https://schema.org/medicineSystem, https://schema.org/name, https://schema.org/potentialAction, https://schema.org/preparation, https://schema.org/procedureType, https://schema.org/recognizingAuthority, https://schema.org/relevantSpecialty, https://schema.org/sameAs, https://schema.org/seriousAdverseOutcome, https://schema.org/status, https://schema.org/study, https://schema.org/subjectOf, https://schema.org/url",,,,
https://schema.org/OceanBodyOfWater,OceanBodyOfWater,https://schema.org/BodyOfWater,,,"https://schema.org/additionalProperty, https://schema.org/additionalType, https://schema.org/address, https://schema.org/aggregateRating, https://schema.org/alternateName, https://schema.org/amenityFeature, https://schema.org/branchCode, https://schema.org/containedIn, https://schema.org/containedInPlace, https://schema.org/containsPlace, https://schema.org/description, https://schema.org/disambiguatingDescription, https://schema.org/event, https://schema.org/events, https://schema.org/faxNumber, https://schema.org/geo, https://schema.org/geoContains, https://schema.org/geoCoveredBy, https://schema.org/geoCovers, https://schema.org/geoCrosses, https://schema.org/geoDisjoint, https://schema.org/geoEquals, https://schema.org/geoIntersects, https://schema.org/geoOverlaps, https://schema.org/geoTouches, https://schema.org/geoWithin, https://schema.org/globalLocationNumber, https://schema.org/hasCertification, https://schema.org/hasDriveThroughService, https://schema.org/hasGS1DigitalLink, https://schema.org/hasMap, https://schema.org/identifier, https://schema.org/image, https://schema.org/isAccessibleForFree, https://schema.org/isicV4, https://schema.org/keywords, https://schema.org/latitude, https://schema.org/logo, https://schema.org/longitude, https://schema.org/mainEntityOfPage, https://schema.org/map, https://schema.org/maps, https://schema.org/maximumAttendeeCapacity, https://schema.org/name, https://schema.org/openingHoursSpecification, https://schema.org/photo, https://schema.org/photos, https://schema.org/potentialAction, https://schema.org/publicAccess, https://schema.org/review, https://schema.org/reviews, https://schema.org/sameAs, https://schema.org/slogan, https://schema.org/smokingAllowed, https://schema.org/specialOpeningHoursSpecification, https://schema.org/subjectOf, https://schema.org/telephone, https://schema.org/tourBookingPage, https://schema.org/url",,,,
https://schema.org/Offer,Offer,https://schema.org/Intangible,,,"https://schema.org/acceptedPaymentMethod, https://schema.org/addOn, https://schema.org/additionalProperty, https://schema.org/additionalType, https://schema.org/advanceBookingRequirement, https://schema.org/aggregateRating, https://schema.org/alternateName, https://schema.org/areaServed, https://schema.org/asin, https://schema.org/availability, https://schema.org/availabilityEnds, https://schema.org/availabilityStarts, https://schema.org/availableAtOrFrom, https://schema.org/availableDeliveryMethod, https://schema.org/businessFunction, https://schema.org/category, https://schema.org/checkoutPageURLTemplate, https://schema.org/deliveryLeadTime, https://schema.org/description, https://schema.org/disambiguatingDescription, https://schema.org/eligibleCustomerType, https://schema.org/eligibleDuration, https://schema.org/eligibleQuantity, https://schema.org/eligibleRegion, https://schema.org/eligibleTransactionVolume, https://schema.org/gtin, https://schema.org/gtin12, https://schema.org/gtin13, https://schema.org/gtin14, https://schema.org/gtin8, https://schema.org/hasAdultConsideration, https://schema.org/hasGS1DigitalLink, https://schema.org/hasMeasurement, https://schema.org/hasMerchantReturnPolicy, https://schema.org/identifier, https://schema.org/image, https://schema.org/includesObject, https://schema.org/ineligibleRegion, https://schema.org/inventoryLevel, https://schema.org/isFamilyFriendly, https://schema.org/itemCondition, https://schema.org/itemOffered, https://schema.org/leaseLength, https://schema.org/mainEntityOfPage, https://schema.org/mobileUrl, https://schema.org/mpn, https://schema.org/name, https://schema.org/offeredBy, https://schema.org/potentialAction, https://schema.org/price, https://schema.org/priceCurrency, https://schema.org/priceSpecification, https://schema.org/priceValidUntil, https://schema.org/review, https://schema.org/reviews, https://schema.org/sameAs, https://schema.org/seller, https://schema.org/serialNumber, https://schema.org/shippingDetails, https://schema.org/sku, https://schema.org/subjectOf, https://schema.org/url, https://schema.org/validFrom, https://schema.org/validThrough, https://schema.org/warranty","https://schema.org/AggregateOffer, https://schema.org/OfferForLease, https://schema.org/OfferForPurchase",,,
https://schema.org/OfferCatalog,OfferCatalog,https://schema.org/ItemList,,,"https://schema.org/additionalType, https://schema.org/alternateName, https://schema.org/description, https://schema.org/disambiguatingDescription, https://schema.org/identifier, https://schema.org/image, https://schema.org/itemListElement, https://schema.org/itemListOrder, https://schema.org/mainEntityOfPage, https://schema.org/name, https://schema.org/numberOfItems, https://schema.org/potentialAction, https://schema.org/sameAs, https://schema.org/subjectOf, https://schema.org/url",,,,
https://schema.org/OfferForLease,OfferForLease,https://schema.org/Offer,,,"https://schema.org/acceptedPaymentMethod, https://schema.org/addOn, https://schema.org/additionalProperty, https://schema.org/additionalType, https://schema.org/advanceBookingRequirement, https://schema.org/aggregateRating, https://schema.org/alternateName, https://schema.org/areaServed, https://schema.org/asin, https://schema.org/availability, https://schema.org/availabilityEnds, https://schema.org/availabilityStarts, https://schema.org/availableAtOrFrom, https://schema.org/availableDeliveryMethod, https://schema.org/businessFunction, https://schema.org/category, https://schema.org/checkoutPageURLTemplate, https://schema.org/deliveryLeadTime, https://schema.org/description, https://schema.org/disambiguatingDescription, https://schema.org/eligibleCustomerType, https://schema.org/eligibleDuration, https://schema.org/eligibleQuantity, https://schema.org/eligibleRegion, https://schema.org/eligibleTransactionVolume, https://schema.org/gtin, https://schema.org/gtin12, https://schema.org/gtin13, https://schema.org/gtin14, https://schema.org/gtin8, https://schema.org/hasAdultConsideration, https://schema.org/hasGS1DigitalLink, https://schema.org/hasMeasurement, https://schema.org/hasMerchantReturnPolicy, https://schema.org/identifier, https://schema.org/image, https://schema.org/includesObject, https://schema.org/ineligibleRegion, https://schema.org/inventoryLevel, https://schema.org/isFamilyFriendly, https://schema.org/itemCondition, https://schema.org/itemOffered, https://schema.org/leaseLength, https://schema.org/mainEntityOfPage, https://schema.org/mobileUrl, https://schema.org/mpn, https://schema.org/name, https://schema.org/offeredBy, https://schema.org/potentialAction, https://schema.org/price, https://schema.org/priceCurrency, https://schema.org/priceSpecification, https://schema.org/priceValidUntil, https://schema.org/review, https://schema.org/reviews, https://schema.org/sameAs, https://schema.org/seller, https://schema.org/serialNumber, https://schema.org/shippingDetails, https://schema.org/sku, https://schema.org/subjectOf, https://schema.org/url, https://schema.org/validFrom, https://schema.org/validThrough, https://schema.org/warranty",,,,https://pending.schema.org
https://schema.org/OfferForPurchase,OfferForPurchase,https://schema.org/Offer,,,"https://schema.org/acceptedPaymentMethod, https://schema.org/addOn, https://schema.org/additionalProperty, https://schema.org/additionalType, https://schema.org/advanceBookingRequirement, https://schema.org/aggregateRating, https://schema.org/alternateName, https://schema.org/areaServed, https://schema.org/asin, https://schema.org/availability, https://schema.org/availabilityEnds, https://schema.org/availabilityStarts, https://schema.org/availableAtOrFrom, https://schema.org/availableDeliveryMethod, https://schema.org/businessFunction, https://schema.org/category, https://schema.org/checkoutPageURLTemplate, https://schema.org/deliveryLeadTime, https://schema.org/description, https://schema.org/disambiguatingDescription, https://schema.org/eligibleCustomerType, https://schema.org/eligibleDuration, https://schema.org/eligibleQuantity, https://schema.org/eligibleRegion, https://schema.org/eligibleTransactionVolume, https://schema.org/gtin, https://schema.org/gtin12, https://schema.org/gtin13, https://schema.org/gtin14, https://schema.org/gtin8, https://schema.org/hasAdultConsideration, https://schema.org/hasGS1DigitalLink, https://schema.org/hasMeasurement, https://schema.org/hasMerchantReturnPolicy, https://schema.org/identifier, https://schema.org/image, https://schema.org/includesObject, https://schema.org/ineligibleRegion, https://schema.org/inventoryLevel, https://schema.org/isFamilyFriendly, https://schema.org/itemCondition, https://schema.org/itemOffered, https://schema.org/leaseLength, https://schema.org/mainEntityOfPage, https://schema.org/mobileUrl, https://schema.org/mpn, https://schema.org/name, https://schema.org/offeredBy, https://schema.org/potentialAction, https://schema.org/price, https://schema.org/priceCurrency, https://schema.org/priceSpecification, https://schema.org/priceValidUntil, https://schema.org/review, https://schema.org/reviews, https://schema.org/sameAs, https://schema.org/seller, https://schema.org/serialNumber, https://schema.org/shippingDetails, https://schema.org/sku, https://schema.org/subjectOf, https://schema.org/url, https://schema.org/validFrom, https://schema.org/validThrough, https://schema.org/warranty",,,,https://pending.schema.org
https://schema.org/OfferItemCondition,OfferItemCondition,https://schema.org/Enumeration,,,,,,,
https://schema.org/OfferShippingDetails,OfferShippingDetails,https://schema.org/StructuredValue,,,"https://schema.org/additionalType, https://schema.org/alternateName, https://schema.org/deliveryTime, https://schema.org/depth, https://schema.org/description, https://schema.org/disambiguatingDescription, https://schema.org/doesNotShip, https://schema.org/height, https://schema.org/identifier, https://schema.org/image, https://schema.org/mainEntityOfPage, https://schema.org/name, https://schema.org/potentialAction, https://schema.org/sameAs, https://schema.org/shippingDestination, https://schema.org/shippingLabel, https://schema.org/shippingOrigin, https://schema.org/shippingRate, https://schema.org/shippingSettingsLink, https://schema.org/subjectOf, https://schema.org/transitTimeLabel, https://schema.org/url, https://schema.org/weight, https://schema.org/width",,,,https://pending.schema.org
